structure,type,seas_adj,date,value
transp_com,nom,cssa,1999-10-01,8753.47565663098
transp_com,nom,cssa,2000-01-01,8979.77710759294
transp_com,nom,cssa,2000-04-01,9052.31613051542
transp_com,nom,cssa,2000-07-01,9239.99083062846
transp_com,nom,cssa,2000-10-01,9264.69633676777
transp_com,nom,cssa,2001-01-01,9415.99802290531
transp_com,nom,cssa,2001-04-01,9508.21131653334
transp_com,nom,cssa,2001-07-01,9568.85855777702
transp_com,nom,cssa,2001-10-01,9646.79516442994
transp_com,nom,cssa,2002-01-01,9638.95994744714
transp_com,nom,cssa,2002-04-01,9782.04554624053
transp_com,nom,cssa,2002-07-01,9865.88266436858
transp_com,nom,cssa,2002-10-01,9854.38040172422
transp_com,nom,cssa,2003-01-01,9627.93032253186
transp_com,nom,cssa,2003-04-01,9622.57397498769
transp_com,nom,cssa,2003-07-01,9692.58908930613
transp_com,nom,cssa,2003-10-01,9825.34662553471
transp_com,nom,cssa,2004-01-01,9953.05803846155
transp_com,nom,cssa,2004-04-01,10050.5628998257
transp_com,nom,cssa,2004-07-01,10085.1947366387
transp_com,nom,cssa,2004-10-01,10047.873312161
transp_com,nom,cssa,2005-01-01,10252.1375737135
transp_com,nom,cssa,2005-04-01,10337.4277230879
transp_com,nom,cssa,2005-07-01,10294.8468507721
transp_com,nom,cssa,2005-10-01,10365.8137736301
transp_com,nom,cssa,2006-01-01,10421.1735154179
transp_com,nom,cssa,2006-04-01,10551.0606192878
transp_com,nom,cssa,2006-07-01,10614.5124880304
transp_com,nom,cssa,2006-10-01,10838.3998075525
transp_com,nom,cssa,2007-01-01,10832.8049769568
transp_com,nom,cssa,2007-04-01,10811.5879121957
transp_com,nom,cssa,2007-07-01,10899.0244115319
transp_com,nom,cssa,2007-10-01,11159.1369755844
transp_com,nom,cssa,2008-01-01,11456.1050182178
transp_com,nom,cssa,2008-04-01,11559.1006881841
transp_com,nom,cssa,2008-07-01,11519.4361155731
transp_com,nom,cssa,2008-10-01,11437.4539647354
transp_com,nom,cssa,2009-01-01,11322.4529086986
transp_com,nom,cssa,2009-04-01,11365.5798041006
transp_com,nom,cssa,2009-07-01,11592.3695005843
transp_com,nom,cssa,2009-10-01,11627.2445663611
transp_com,nom,cssa,2010-01-01,11734.4846460761
transp_com,nom,cssa,2010-04-01,11978.2049504417
transp_com,nom,cssa,2010-07-01,12128.5609850122
transp_com,nom,cssa,2010-10-01,12190.512668438
transp_com,nom,cssa,2011-01-01,12280.008303584
transp_com,nom,cssa,2011-04-01,12151.8964701168
transp_com,nom,cssa,2011-07-01,12227.7534361101
transp_com,nom,cssa,2011-10-01,12250.8629837174
transp_com,nom,cssa,2012-01-01,12400.3360869379
transp_com,nom,cssa,2012-04-01,12519.9314939795
transp_com,nom,cssa,2012-07-01,12435.9693805926
transp_com,nom,cssa,2012-10-01,12532.4285710541
transp_com,nom,cssa,2013-01-01,12426.1749820435
transp_com,nom,cssa,2013-04-01,12512.7006913952
transp_com,nom,cssa,2013-07-01,12535.7170275068
transp_com,nom,cssa,2013-10-01,12563.4150439863
transp_com,nom,cssa,2014-01-01,12648.2225258952
transp_com,nom,cssa,2014-04-01,12673.0199883548
transp_com,nom,cssa,2014-07-01,12827.7937898648
transp_com,nom,cssa,2014-10-01,12930.7598440941
transp_com,nom,cssa,2015-01-01,13036.0419950691
transp_com,nom,cssa,2015-04-01,13211.8862573228
transp_com,nom,cssa,2015-07-01,13416.0768094098
transp_com,nom,cssa,2015-10-01,13320.1455574997
transp_com,nom,cssa,2016-01-01,13346.4043775236
transp_com,nom,cssa,2016-04-01,13437.0101484272
transp_com,nom,cssa,2016-07-01,13451.8183321303
transp_com,nom,cssa,2016-10-01,13609.2571264187
transp_com,nom,cssa,2017-01-01,13692.9596533488
transp_com,nom,cssa,2017-04-01,13743.9343722495
transp_com,nom,cssa,2017-07-01,13771.9261540432
transp_com,nom,cssa,2017-10-01,13788.3250740602
transp_com,nom,cssa,2018-01-01,13933.8189599804
transp_com,nom,cssa,2018-04-01,13929.8366825181
transp_com,nom,cssa,2018-07-01,13915.2043944831
transp_com,nom,cssa,2018-10-01,14014.5808434148
transp_com,nom,cssa,2019-01-01,13907.5203053622
transp_com,nom,cssa,2019-04-01,13912.6496350638
transp_com,nom,cssa,2019-07-01,13945.6154563642
hotel,nom,cssa,1990-01-01,1744.29076930388
hotel,nom,cssa,1990-04-01,1854.36215112772
hotel,nom,cssa,1990-07-01,1915.6585270441
hotel,nom,cssa,1990-10-01,1925.70449454765
hotel,nom,cssa,1991-01-01,1951.14092723187
hotel,nom,cssa,1991-04-01,1974.25052183664
hotel,nom,cssa,1991-07-01,2043.11030594735
hotel,nom,cssa,1991-10-01,2051.31634399218
hotel,nom,cssa,1992-01-01,2045.64019379282
hotel,nom,cssa,1992-04-01,2042.13723988246
hotel,nom,cssa,1992-07-01,2030.6328976287
hotel,nom,cssa,1992-10-01,2039.93628756009
hotel,nom,cssa,1993-01-01,2051.36693679152
hotel,nom,cssa,1993-04-01,2072.15058961799
hotel,nom,cssa,1993-07-01,2041.06708427218
hotel,nom,cssa,1993-10-01,2028.02771855352
hotel,nom,cssa,1994-01-01,2060.45845313835
hotel,nom,cssa,1994-04-01,2002.46774109993
hotel,nom,cssa,1994-07-01,2023.85288784593
hotel,nom,cssa,1994-10-01,1983.648112188
hotel,nom,cssa,1995-01-01,2013.15571064089
hotel,nom,cssa,1995-04-01,2042.12295750918
hotel,nom,cssa,1995-07-01,2045.77993543455
hotel,nom,cssa,1995-10-01,2037.019400659
hotel,nom,cssa,1996-01-01,2021.24937816575
hotel,nom,cssa,1996-04-01,2020.26485620371
hotel,nom,cssa,1996-07-01,2067.45815520365
hotel,nom,cssa,1996-10-01,2212.4812792375
hotel,nom,cssa,1997-01-01,2344.17414708722
hotel,nom,cssa,1997-04-01,2452.08832567625
hotel,nom,cssa,1997-07-01,2535.53486777339
hotel,nom,cssa,1997-10-01,2561.17830852033
hotel,nom,cssa,1998-01-01,2546.79117376014
hotel,nom,cssa,1998-04-01,2540.68751102677
hotel,nom,cssa,1998-07-01,2547.28112571668
hotel,nom,cssa,1998-10-01,2524.2197885498
hotel,nom,cssa,1999-01-01,2516.23196376682
hotel,nom,cssa,1999-04-01,2555.74933586275
hotel,nom,cssa,1999-07-01,2542.27979099421
hotel,nom,cssa,1999-10-01,2566.75590603463
hotel,nom,cssa,2000-01-01,2574.55098994138
hotel,nom,cssa,2000-04-01,2595.18421711399
hotel,nom,cssa,2000-07-01,2656.83188069916
hotel,nom,cssa,2000-10-01,2640.8507853768
hotel,nom,cssa,2001-01-01,2716.11349167734
hotel,nom,cssa,2001-04-01,2725.76604318764
hotel,nom,cssa,2001-07-01,2734.21667206987
hotel,nom,cssa,2001-10-01,2696.56819864054
hotel,nom,cssa,2002-01-01,2695.5115667231
hotel,nom,cssa,2002-04-01,2692.55879532794
hotel,nom,cssa,2002-07-01,2628.23649526627
hotel,nom,cssa,2002-10-01,2626.64416689727
hotel,nom,cssa,2003-01-01,2560.72465677447
hotel,nom,cssa,2003-04-01,2434.25757339253
hotel,nom,cssa,2003-07-01,2433.1730029084
hotel,nom,cssa,2003-10-01,2437.5550408574
hotel,nom,cssa,2004-01-01,2385.92930976511
hotel,nom,cssa,2004-04-01,2416.69548541128
hotel,nom,cssa,2004-07-01,2339.49137763411
hotel,nom,cssa,2004-10-01,2337.78026532408
hotel,nom,cssa,2005-01-01,2382.01062205476
hotel,nom,cssa,2005-04-01,2379.39690221426
hotel,nom,cssa,2005-07-01,2403.0395109108
hotel,nom,cssa,2005-10-01,2430.97838161693
hotel,nom,cssa,2006-01-01,2462.68935064926
hotel,nom,cssa,2006-04-01,2487.3228711612
hotel,nom,cssa,2006-07-01,2525.14700453284
hotel,nom,cssa,2006-10-01,2540.02595761653
hotel,nom,cssa,2007-01-01,2562.66220742158
hotel,nom,cssa,2007-04-01,2613.82150273839
hotel,nom,cssa,2007-07-01,2635.07070756959
hotel,nom,cssa,2007-10-01,2705.8892492436
hotel,nom,cssa,2008-01-01,2772.72485990822
hotel,nom,cssa,2008-04-01,2785.20071465341
hotel,nom,cssa,2008-07-01,2773.06423574402
hotel,nom,cssa,2008-10-01,2748.17585535986
hotel,nom,cssa,2009-01-01,2694.69358991296
hotel,nom,cssa,2009-04-01,2683.63248479794
hotel,nom,cssa,2009-07-01,2735.52672330212
hotel,nom,cssa,2009-10-01,2750.88642323964
hotel,nom,cssa,2010-01-01,2750.53468004262
hotel,nom,cssa,2010-04-01,2735.16796591162
hotel,nom,cssa,2010-07-01,2792.94848153556
hotel,nom,cssa,2010-10-01,2748.00742162661
hotel,nom,cssa,2011-01-01,2790.6390781208
hotel,nom,cssa,2011-04-01,2817.06113600046
hotel,nom,cssa,2011-07-01,2754.51260137807
hotel,nom,cssa,2011-10-01,2715.72927412489
hotel,nom,cssa,2012-01-01,2696.58726973839
hotel,nom,cssa,2012-04-01,2655.16978542029
hotel,nom,cssa,2012-07-01,2610.02003164723
hotel,nom,cssa,2012-10-01,2689.61185440469
hotel,nom,cssa,2013-01-01,2690.76373522676
hotel,nom,cssa,2013-04-01,2732.29633506729
hotel,nom,cssa,2013-07-01,2752.42828731663
hotel,nom,cssa,2013-10-01,2726.28804081041
hotel,nom,cssa,2014-01-01,2762.3162290363
hotel,nom,cssa,2014-04-01,2740.75917662996
hotel,nom,cssa,2014-07-01,2773.62603332568
hotel,nom,cssa,2014-10-01,2798.07226672109
hotel,nom,cssa,2015-01-01,2755.51586690887
hotel,nom,cssa,2015-04-01,2702.68767840467
hotel,nom,cssa,2015-07-01,2699.74614527144
hotel,nom,cssa,2015-10-01,2693.79888663809
hotel,nom,cssa,2016-01-01,2676.82266987101
hotel,nom,cssa,2016-04-01,2709.32154061714
hotel,nom,cssa,2016-07-01,2711.91472978176
hotel,nom,cssa,2016-10-01,2715.93640085096
hotel,nom,cssa,2017-01-01,2727.60509317024
hotel,nom,cssa,2017-04-01,2766.2699498882
hotel,nom,cssa,2017-07-01,2769.60009358974
hotel,nom,cssa,2017-10-01,2815.07361120982
hotel,nom,cssa,2018-01-01,2846.09235127233
hotel,nom,cssa,2018-04-01,2840.48448463342
hotel,nom,cssa,2018-07-01,2889.61149584771
hotel,nom,cssa,2018-10-01,2860.47032548878
hotel,nom,cssa,2019-01-01,2870.30655809674
hotel,nom,cssa,2019-04-01,2939.27055204511
hotel,nom,cssa,2019-07-01,2952.79862852666
finance,nom,cssa,1990-01-01,2932.75314562663
finance,nom,cssa,1990-04-01,2745.77159318108
finance,nom,cssa,1990-07-01,2687.21978155298
finance,nom,cssa,1990-10-01,2813.80115114641
finance,nom,cssa,1991-01-01,2954.02299205948
finance,nom,cssa,1991-04-01,3105.8790678137
finance,nom,cssa,1991-07-01,3200.8550062385
finance,nom,cssa,1991-10-01,3250.08628077086
finance,nom,cssa,1992-01-01,3305.0227089321
finance,nom,cssa,1992-04-01,3313.39937915775
finance,nom,cssa,1992-07-01,3369.09089041634
finance,nom,cssa,1992-10-01,3624.51219016163
finance,nom,cssa,1993-01-01,4093.29293485353
finance,nom,cssa,1993-04-01,4756.5785238182
finance,nom,cssa,1993-07-01,5227.82916992361
finance,nom,cssa,1993-10-01,5222.39761661558
finance,nom,cssa,1994-01-01,5203.06186548113
finance,nom,cssa,1994-04-01,4981.37248470633
finance,nom,cssa,1994-07-01,4618.7627370431
finance,nom,cssa,1994-10-01,4407.03937535927
finance,nom,cssa,1995-01-01,4087.94273026532
finance,nom,cssa,1995-04-01,4333.89014774694
finance,nom,cssa,1995-07-01,4781.09861999988
finance,nom,cssa,1995-10-01,4973.88807192929
finance,nom,cssa,1996-01-01,5556.58195925542
finance,nom,cssa,1996-04-01,5518.72049513789
finance,nom,cssa,1996-07-01,5519.70825345535
finance,nom,cssa,1996-10-01,5953.06808515421
finance,nom,cssa,1997-01-01,6352.2609153807
finance,nom,cssa,1997-04-01,6939.27566599728
finance,nom,cssa,1997-07-01,7697.81574332885
finance,nom,cssa,1997-10-01,7575.67354463209
finance,nom,cssa,1998-01-01,7895.83413211508
finance,nom,cssa,1998-04-01,8033.13392945171
finance,nom,cssa,1998-07-01,7904.64642042793
finance,nom,cssa,1998-10-01,7714.39249865937
finance,nom,cssa,1999-01-01,7749.34086347356
finance,nom,cssa,1999-04-01,8070.55807259943
finance,nom,cssa,1999-07-01,7992.91073449132
finance,nom,cssa,1999-10-01,8950.83274683677
finance,nom,cssa,2000-01-01,9463.24438587448
finance,nom,cssa,2000-04-01,9461.15202981302
finance,nom,cssa,2000-07-01,9412.67255728029
finance,nom,cssa,2000-10-01,9486.69653317017
finance,nom,cssa,2001-01-01,8308.20776673737
finance,nom,cssa,2001-04-01,8329.90521124532
finance,nom,cssa,2001-07-01,7984.81280148049
finance,nom,cssa,2001-10-01,8194.39632053923
finance,nom,cssa,2002-01-01,7935.65601690891
finance,nom,cssa,2002-04-01,7787.42370531922
finance,nom,cssa,2002-07-01,8100.48723493209
finance,nom,cssa,2002-10-01,8053.81156125118
finance,nom,cssa,2003-01-01,7770.25386128895
finance,nom,cssa,2003-04-01,8206.10360430233
finance,nom,cssa,2003-07-01,8538.43386863087
finance,nom,cssa,2003-10-01,8766.37188214917
finance,nom,cssa,2004-01-01,8841.97048338964
finance,nom,cssa,2004-04-01,8699.06308606343
finance,nom,cssa,2004-07-01,8564.17862380318
finance,nom,cssa,2004-10-01,8564.75623225175
finance,nom,cssa,2005-01-01,9004.78014360846
finance,nom,cssa,2005-04-01,9280.08473398336
finance,nom,cssa,2005-07-01,9879.39173614113
finance,nom,cssa,2005-10-01,10158.0356250401
finance,nom,cssa,2006-01-01,10416.7528755789
finance,nom,cssa,2006-04-01,10494.1826943449
finance,nom,cssa,2006-07-01,10448.1444542537
finance,nom,cssa,2006-10-01,10803.0491960523
finance,nom,cssa,2007-01-01,11298.2597961205
finance,nom,cssa,2007-04-01,11807.6632961636
finance,nom,cssa,2007-07-01,11897.1855308091
finance,nom,cssa,2007-10-01,12018.4469542435
finance,nom,cssa,2008-01-01,11188.8427583882
finance,nom,cssa,2008-04-01,10395.7885840991
finance,nom,cssa,2008-07-01,10124.8287089527
finance,nom,cssa,2008-10-01,9746.71795691716
finance,nom,cssa,2009-01-01,9387.86200324668
finance,nom,cssa,2009-04-01,9563.36798558194
finance,nom,cssa,2009-07-01,9711.74269327229
finance,nom,cssa,2009-10-01,9410.02537706538
finance,nom,cssa,2010-01-01,9149.64869950719
finance,nom,cssa,2010-04-01,9231.84389175841
finance,nom,cssa,2010-07-01,8770.43570918705
finance,nom,cssa,2010-10-01,8932.36521422697
finance,nom,cssa,2011-01-01,8958.69058186365
finance,nom,cssa,2011-04-01,8651.79419378671
finance,nom,cssa,2011-07-01,8494.14854156239
finance,nom,cssa,2011-10-01,8563.93651099288
finance,nom,cssa,2012-01-01,8663.20508203941
finance,nom,cssa,2012-04-01,8585.94739877502
finance,nom,cssa,2012-07-01,8726.97089606888
finance,nom,cssa,2012-10-01,8612.35557854739
finance,nom,cssa,2013-01-01,8862.38482430132
finance,nom,cssa,2013-04-01,9115.93766099987
finance,nom,cssa,2013-07-01,9174.00883777595
finance,nom,cssa,2013-10-01,9074.38339049056
finance,nom,cssa,2014-01-01,8851.69176994551
finance,nom,cssa,2014-04-01,8693.48348293979
finance,nom,cssa,2014-07-01,8595.51023904451
finance,nom,cssa,2014-10-01,8504.58493705567
finance,nom,cssa,2015-01-01,8436.44264058693
finance,nom,cssa,2015-04-01,8152.08802128987
finance,nom,cssa,2015-07-01,8025.92499693339
finance,nom,cssa,2015-10-01,7933.2083590688
finance,nom,cssa,2016-01-01,7710.82550626045
finance,nom,cssa,2016-04-01,7574.36640436726
finance,nom,cssa,2016-07-01,7568.68293126475
finance,nom,cssa,2016-10-01,7644.2563861797
finance,nom,cssa,2017-01-01,7506.14742767385
finance,nom,cssa,2017-04-01,7664.53376835099
finance,nom,cssa,2017-07-01,7682.32786381971
finance,nom,cssa,2017-10-01,8017.87636509419
finance,nom,cssa,2018-01-01,8073.1695544576
finance,nom,cssa,2018-04-01,8277.81687809642
finance,nom,cssa,2018-07-01,8320.27176621839
finance,nom,cssa,2018-10-01,8129.36159525625
finance,nom,cssa,2019-01-01,8338.02568478994
finance,nom,cssa,2019-04-01,8405.63000625171
finance,nom,cssa,2019-07-01,8313.96822637702
insur,nom,cssa,1990-01-01,3924.14695683761
insur,nom,cssa,1990-04-01,3997.48923848584
insur,nom,cssa,1990-07-01,4040.25034161033
insur,nom,cssa,1990-10-01,4051.64313709774
insur,nom,cssa,1991-01-01,4028.48367597451
insur,nom,cssa,1991-04-01,4024.66521135729
insur,nom,cssa,1991-07-01,4033.46267774232
insur,nom,cssa,1991-10-01,4047.38808682367
insur,nom,cssa,1992-01-01,4056.83077999276
insur,nom,cssa,1992-04-01,4084.92465713119
insur,nom,cssa,1992-07-01,4130.88332751852
insur,nom,cssa,1992-10-01,4196.4510542954
insur,nom,cssa,1993-01-01,4286.33102016292
insur,nom,cssa,1993-04-01,4307.97824037711
insur,nom,cssa,1993-07-01,4260.31524219715
insur,nom,cssa,1993-10-01,4134.17108465008
insur,nom,cssa,1994-01-01,3911.65911689563
insur,nom,cssa,1994-04-01,3794.48302618601
insur,nom,cssa,1994-07-01,3763.00009058624
insur,nom,cssa,1994-10-01,3809.09319700545
insur,nom,cssa,1995-01-01,3933.75711787987
insur,nom,cssa,1995-04-01,4018.35531232023
insur,nom,cssa,1995-07-01,4065.07784173532
insur,nom,cssa,1995-10-01,4073.42583678508
insur,nom,cssa,1996-01-01,4040.18965867403
insur,nom,cssa,1996-04-01,4040.06710200127
insur,nom,cssa,1996-07-01,4068.49498315622
insur,nom,cssa,1996-10-01,4123.12924488586
insur,nom,cssa,1997-01-01,4203.52753357762
insur,nom,cssa,1997-04-01,4286.28095971099
insur,nom,cssa,1997-07-01,4374.66191376302
insur,nom,cssa,1997-10-01,4473.37330422592
insur,nom,cssa,1998-01-01,4589.12589791558
insur,nom,cssa,1998-04-01,4644.70639155041
insur,nom,cssa,1998-07-01,4639.89695409781
insur,nom,cssa,1998-10-01,4567.37235268434
insur,nom,cssa,1999-01-01,4411.89297934882
insur,nom,cssa,1999-04-01,4372.51464388521
insur,nom,cssa,1999-07-01,4437.89685998203
insur,nom,cssa,1999-10-01,4610.64208589313
insur,nom,cssa,2000-01-01,4907.96100199508
insur,nom,cssa,2000-04-01,5086.89088880585
insur,nom,cssa,2000-07-01,5150.41030273971
insur,nom,cssa,2000-10-01,5094.34141662855
insur,nom,cssa,2001-01-01,4906.25147100249
insur,nom,cssa,2001-04-01,4736.31955604299
insur,nom,cssa,2001-07-01,4562.81187343636
insur,nom,cssa,2001-10-01,4364.92511627587
insur,nom,cssa,2002-01-01,4120.94233013843
insur,nom,cssa,2002-04-01,4055.20278314447
insur,nom,cssa,2002-07-01,4156.3163517841
insur,nom,cssa,2002-10-01,4438.80735818485
insur,nom,cssa,2003-01-01,4945.86986176886
insur,nom,cssa,2003-04-01,5252.31778030054
insur,nom,cssa,2003-07-01,5376.35611165791
insur,nom,cssa,2003-10-01,5321.28266643262
insur,nom,cssa,2004-01-01,5074.86502398659
insur,nom,cssa,2004-04-01,4923.47053004609
insur,nom,cssa,2004-07-01,4843.58612467765
insur,nom,cssa,2004-10-01,4820.7276387722
insur,nom,cssa,2005-01-01,4847.21260072192
insur,nom,cssa,2005-04-01,4900.37990751603
insur,nom,cssa,2005-07-01,4982.39596622647
insur,nom,cssa,2005-10-01,5099.36428138569
insur,nom,cssa,2006-01-01,5262.18805232896
insur,nom,cssa,2006-04-01,5455.91309810604
insur,nom,cssa,2006-07-01,5701.19286417884
insur,nom,cssa,2006-10-01,6025.82208506068
insur,nom,cssa,2007-01-01,6468.18597912958
insur,nom,cssa,2007-04-01,6727.03849213444
insur,nom,cssa,2007-07-01,6824.92818135736
insur,nom,cssa,2007-10-01,6757.09899464659
insur,nom,cssa,2008-01-01,6489.62133952895
insur,nom,cssa,2008-04-01,6319.17319654353
insur,nom,cssa,2008-07-01,6225.43928747459
insur,nom,cssa,2008-10-01,6195.92471279636
insur,nom,cssa,2009-01-01,6225.63985119279
insur,nom,cssa,2009-04-01,6240.19185644447
insur,nom,cssa,2009-07-01,6239.80626490153
insur,nom,cssa,2009-10-01,6223.04410812885
insur,nom,cssa,2010-01-01,6186.83129159462
insur,nom,cssa,2010-04-01,6206.60026765511
insur,nom,cssa,2010-07-01,6283.82607397056
insur,nom,cssa,2010-10-01,6427.08796751851
insur,nom,cssa,2011-01-01,6653.29385081048
insur,nom,cssa,2011-04-01,6814.09284844243
insur,nom,cssa,2011-07-01,6925.75971209475
insur,nom,cssa,2011-10-01,6997.23958563662
insur,nom,cssa,2012-01-01,7031.42391514564
insur,nom,cssa,2012-04-01,7077.04790399949
insur,nom,cssa,2012-07-01,7131.23740079636
insur,nom,cssa,2012-10-01,7189.68961021318
insur,nom,cssa,2013-01-01,7245.56925848261
insur,nom,cssa,2013-04-01,7259.21531617167
insur,nom,cssa,2013-07-01,7223.04270315465
insur,nom,cssa,2013-10-01,7125.55686769167
insur,nom,cssa,2014-01-01,6950.2170833006
insur,nom,cssa,2014-04-01,6884.42806841086
insur,nom,cssa,2014-07-01,6913.59994210229
insur,nom,cssa,2014-10-01,7033.9814452922
insur,nom,cssa,2015-01-01,7196.46949015729
insur,nom,cssa,2015-04-01,7328.16026961088
insur,nom,cssa,2015-07-01,7410.48945725561
insur,nom,cssa,2015-10-01,7445.1884983831
insur,nom,cssa,2016-01-01,7384.93473685087
insur,nom,cssa,2016-04-01,7353.62722126497
insur,nom,cssa,2016-07-01,7327.97693080454
insur,nom,cssa,2016-10-01,7301.91616814002
insur,nom,cssa,2017-01-01,7265.71488622431
insur,nom,cssa,2017-04-01,7267.31380910021
insur,nom,cssa,2017-07-01,7306.68951337781
insur,nom,cssa,2017-10-01,7386.80251723767
insur,nom,cssa,2018-01-01,7513.75313232811
insur,nom,cssa,2018-04-01,7599.25416385865
insur,nom,cssa,2018-07-01,7654.96412139092
insur,nom,cssa,2018-10-01,7687.05911594164
insur,nom,cssa,2019-01-01,7697.0852978595
insur,nom,cssa,2019-04-01,7711.39310262639
insur,nom,cssa,2019-07-01,7728.88645004112
b_serv,nom,cssa,1990-01-01,10178.7445301947
b_serv,nom,cssa,1990-04-01,10549.158139342
b_serv,nom,cssa,1990-07-01,10854.6883643273
b_serv,nom,cssa,1990-10-01,11371.8538496267
b_serv,nom,cssa,1991-01-01,11770.1342409865
b_serv,nom,cssa,1991-04-01,12203.9816286912
b_serv,nom,cssa,1991-07-01,12556.9341436277
b_serv,nom,cssa,1991-10-01,12905.7976996058
b_serv,nom,cssa,1992-01-01,13151.3977875723
b_serv,nom,cssa,1992-04-01,13422.3303366273
b_serv,nom,cssa,1992-07-01,13489.7233006527
b_serv,nom,cssa,1992-10-01,13672.0402588143
b_serv,nom,cssa,1993-01-01,13818.3956922536
b_serv,nom,cssa,1993-04-01,14352.1330475399
b_serv,nom,cssa,1993-07-01,14632.2553929664
b_serv,nom,cssa,1993-10-01,14581.9709800232
b_serv,nom,cssa,1994-01-01,14702.71799558
b_serv,nom,cssa,1994-04-01,14584.5936309946
b_serv,nom,cssa,1994-07-01,14623.8709877587
b_serv,nom,cssa,1994-10-01,14703.9367778112
b_serv,nom,cssa,1995-01-01,14737.4412362408
b_serv,nom,cssa,1995-04-01,14928.7598887956
b_serv,nom,cssa,1995-07-01,15165.3572446952
b_serv,nom,cssa,1995-10-01,15336.3946477676
b_serv,nom,cssa,1996-01-01,15416.7889652002
b_serv,nom,cssa,1996-04-01,15484.9607200606
b_serv,nom,cssa,1996-07-01,15496.6041976688
b_serv,nom,cssa,1996-10-01,15541.7334529218
b_serv,nom,cssa,1997-01-01,15502.735698963
b_serv,nom,cssa,1997-04-01,15390.5989322529
b_serv,nom,cssa,1997-07-01,15421.9205960926
b_serv,nom,cssa,1997-10-01,15504.9091479331
b_serv,nom,cssa,1998-01-01,15604.0864320732
b_serv,nom,cssa,1998-04-01,15654.9132195408
b_serv,nom,cssa,1998-07-01,15671.0972419844
b_serv,nom,cssa,1998-10-01,15822.2582560535
b_serv,nom,cssa,1999-01-01,15962.0364962031
b_serv,nom,cssa,1999-04-01,16039.876993862
b_serv,nom,cssa,1999-07-01,16202.1193051278
b_serv,nom,cssa,1999-10-01,16234.7914768175
b_serv,nom,cssa,2000-01-01,16273.1240978854
b_serv,nom,cssa,2000-04-01,16419.3014699419
b_serv,nom,cssa,2000-07-01,16551.3919232724
b_serv,nom,cssa,2000-10-01,17017.9472804038
b_serv,nom,cssa,2001-01-01,17404.2358795614
b_serv,nom,cssa,2001-04-01,17766.164334412
b_serv,nom,cssa,2001-07-01,17759.8455699165
b_serv,nom,cssa,2001-10-01,17679.6822481742
b_serv,nom,cssa,2002-01-01,17479.362321128
b_serv,nom,cssa,2002-04-01,17224.2147693576
b_serv,nom,cssa,2002-07-01,17079.9303269094
b_serv,nom,cssa,2002-10-01,16799.2424671658
b_serv,nom,cssa,2003-01-01,16764.0567833977
b_serv,nom,cssa,2003-04-01,16664.0035777244
b_serv,nom,cssa,2003-07-01,16689.7709982332
b_serv,nom,cssa,2003-10-01,16944.874293634
b_serv,nom,cssa,2004-01-01,17086.9931718295
b_serv,nom,cssa,2004-04-01,17256.7178360811
b_serv,nom,cssa,2004-07-01,17471.9147483854
b_serv,nom,cssa,2004-10-01,17737.2775911553
b_serv,nom,cssa,2005-01-01,17852.7120214147
b_serv,nom,cssa,2005-04-01,17977.0851493138
b_serv,nom,cssa,2005-07-01,18123.5701509888
b_serv,nom,cssa,2005-10-01,18287.9576804014
b_serv,nom,cssa,2006-01-01,18593.6707591744
b_serv,nom,cssa,2006-04-01,18751.8520745844
b_serv,nom,cssa,2006-07-01,19062.6188367267
b_serv,nom,cssa,2006-10-01,19293.4020860403
b_serv,nom,cssa,2007-01-01,19615.2724893322
b_serv,nom,cssa,2007-04-01,19992.1588126537
b_serv,nom,cssa,2007-07-01,20310.0550596704
b_serv,nom,cssa,2007-10-01,20680.0367958689
b_serv,nom,cssa,2008-01-01,21118.4037385574
b_serv,nom,cssa,2008-04-01,21648.7668663277
b_serv,nom,cssa,2008-07-01,22088.4150392312
b_serv,nom,cssa,2008-10-01,22254.3496591201
b_serv,nom,cssa,2009-01-01,22450.1119157687
b_serv,nom,cssa,2009-04-01,22609.3626333428
b_serv,nom,cssa,2009-07-01,22647.3292588616
b_serv,nom,cssa,2009-10-01,22777.5568860999
b_serv,nom,cssa,2010-01-01,23033.1051318815
b_serv,nom,cssa,2010-04-01,23237.5625991177
b_serv,nom,cssa,2010-07-01,23319.0054263756
b_serv,nom,cssa,2010-10-01,23584.0330667345
b_serv,nom,cssa,2011-01-01,23879.0548407462
b_serv,nom,cssa,2011-04-01,24167.7459728526
b_serv,nom,cssa,2011-07-01,24345.5325230879
b_serv,nom,cssa,2011-10-01,24486.0344653894
b_serv,nom,cssa,2012-01-01,24711.6027939154
b_serv,nom,cssa,2012-04-01,24843.0358394923
b_serv,nom,cssa,2012-07-01,24993.2532764897
b_serv,nom,cssa,2012-10-01,25101.6831565947
b_serv,nom,cssa,2013-01-01,25303.7144951011
b_serv,nom,cssa,2013-04-01,25592.3256222013
b_serv,nom,cssa,2013-07-01,26010.0715072454
b_serv,nom,cssa,2013-10-01,26252.0918506159
b_serv,nom,cssa,2014-01-01,26495.0252398282
b_serv,nom,cssa,2014-04-01,26745.5626679169
b_serv,nom,cssa,2014-07-01,27091.7025024656
b_serv,nom,cssa,2014-10-01,27361.5727600394
b_serv,nom,cssa,2015-01-01,27583.2538639777
b_serv,nom,cssa,2015-04-01,27833.2796710153
b_serv,nom,cssa,2015-07-01,27981.3337040099
